Survey,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_9,Q14_10,Q15_1,Q15_3,Q17_1,Q17_2,Q18_1,Q19.1_1,Q19.1_2,Q19.2_1,Q19.2_2,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q13b_1,Q13b_2,Q13b_3,Q13b_4,Q13b_5,Q13b_6,Q13b_7,Q13b_8,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Continent,Q10,NAvsNonNA,Q5,Q5b,Q1,Q4,Q3_1,Q3_2,AgeCategory
1,4,4,2,3,2,4,3,3,4,4,4,2,3,2,1,3,2,4,5,3,3,4,1,2,2,1,1,2,2,2,4,4,3,4,3,3,5,4,2,2,2,2,2,2,1,2,2,1,4,2,2,78, ,1,3,14, ,2
1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , 
1,4,3,3,2,2,4,2,2,2,3,3,2,2,2,2,2,2,2,1,5,5,5,1,1,1,2,2,2,2,2,1,2,1,5,2,3,5,2,2,2,2,2,2,2,2,1,2,2,6,2,2,26, ,1,4,13, ,3
1,3,4,4,4,3,5,3,3,4,3,4,2,1,4,4,4,4,4,2,4,4,4,2,2,2,2,2,1,2,2,5,5,2,4,2,5,5,5,2,2,2,2,2,2,2,1,2,2,2,3,1,2,16,1,5,4, ,1
1,5,5,5,4,5,5,4,5,4,4,3,3,4,4,3,2,2,3,3,4,4,4,1,2,2,2,2,2,2,2,4,4,3,3,4,4,5,3,2,2,2,2,2,2,2,2,1,2,5,2,2,126, ,1,3,17, ,3
1,2,2, ,3,3,2,3,5,4,4,4,4,2,2,2,4,4,5,4,3,4,4,2,2,2,2,2,2,2,2,5,5,5,4,3,5,5,4,2,2,2,2,2,2,2,2,2,2,3, ,2,82, ,1,2,17, ,2
1,4,3,3,5,3,2,3,3,2,1,2,1,5,2,1,5,1,1,1,5,5,5,2,2,1,2,2,2,1,1,3,2,1,1,3,2,3,3,2,2,2,2,2,2,2,2,1,2,7,2,2,11, ,2,9,2, ,2
1,2,2, ,3,2,4,3,3,4,3,1,1,1,1,1,2,2,4,5,4,4,4,1,2,2,1,1,2,2,2,5,4,2,3,5,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,39,1,3,16, ,2
1,4,4,3,3,1,4,1,2,3,2,1,1,1,1,1,1,1,5,5,5,5,5,2,2,1,1,2,2,2,1,5,5,4,5,1,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,6,1,10,3, ,1
1,4,4,4,5,4,4,3,3,5,5,3,3,3,3,3,3,3,4,4,3,4,3,2,2,2,2,2,2,2,2,5,4,4,4,4,4,5,2,2,2,2,2,2,2,2,1,2,2,4,2,2,168, ,1,9,1, ,3
1,4,4,2,4,1,2,1,1,5,2,1,1,1,1,1,1,1,5,5,5,5,2,1,1,2,2,2,2,2,1,5,5,5,5,4,5,5,5,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6,1,5,5, ,1
1,2,3,3,2,3,4,3,4,4,3,4,3,4,4,3,3,4,4,3,4,3,4,2,1,2,2,2,2,1,2,4,4,3,4,3,2,4,4,2,2,2,2,2,2,2,1,2,2,4,2,2,86, ,3,9,7, ,1
1,4,4, ,5,5,5, , ,5,5,5,5,5,5,5,5,5,5,4,4,4,4,1,2,2,2,2,2,2,2,4,4,4,5,5,4,5,5,2,2,2,2,2,2,2,2,1,2,3,3,2,80, ,1,9,7, ,1
1,4,4,3, ,4,2,5,4,4,5,4,4,1,4,2,4,4,5,5,5,5,4,2,2,2,2,2,2,1,2,4,5,4,5,5,4,5,4,2,2,2,2,2,2,2,1,2,2,4,1,2,44, ,1,4,8, ,3
1,4,3,2,3,4,4,1,2,2,2,4,4,3,4,3,3,2,4,4,5,4,4,2,2,1,2,2,2,2,2,4,4,2,3,2,3,4,3,2,2,2,2,2,2,2,2,2,1,4,2,2,168, ,3,10,8, ,1
1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , 
1,4,4,4,4,3,4, , ,3,1, , , , , , , ,4,3,5,5,5,2,2,2,1,1,2,2,1,5,5, ,3,3,3,5,4,2,2,2,2,2,2,2,2,1,2,4,1,2,64, ,1,3,16, ,2
1,4,4,4,4,4,4,3,3,4,3,2,2,2,2,2,2,2,3,3,5,2,3,2,2,1,2,2,2,2,1,3,3,3,3,3,3,3,4,2,2,2,2,2,2,2,2,1,2,4,3,2,168, ,1,8,8, ,1
1,4,4,3,4,2,4,2,3,2,1,2,2,1,2,1,1,1,4,5,3,4,4,1,2,2,1,2,2,1,1,4,4,2,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,4,1,2,161, ,1,4,7, ,3
1,4,4, ,3,3,5,2,2,2,1,2,2,1,4,4,2,2,5,5,5,5,5,2,2,2,2,2,1,2,2,3,3,3,3,3,3,5,3,2,2,2,2,2,2,2,2,1,2,4, ,2,122, ,1,8,2, ,1
1,4,3,3,2,2,4,4,3,4,1,1,1,1,1,1,1,1,4,2,4,5,4,2,2,2,1,2,2,2,2,3,5,2,4,2,4,5,4,2,2,2,2,2,2,2,2,1,2,4,3,2,68, ,1,9,10, ,1
1,5,4,4,4,3,5,4,4,4,4,4,4, ,5,5,4,4,5,5,4,4,5,1,2,2,1,2,2,2,2,5,5,4,4,4,3,3,4,2,2,2,2,1,2,2,1,2,2,3,1,2,38, ,1,4,7, ,2
1,5,5,4,4,3,5,3,4,3,3,4,2,1,2,3,4,3,4,2,4,4,3,2,2,2,2,2,2,1,1,4,4,1,4,4,4,5,5,2,2,2,2,2,2,2,2,1,2,7,2,2,123, ,4,9,14, , 
1,5,3,3,4,2,5,2,2,3, ,1,1,1,3,1,1,1,4,2,5,4,4,1,1,2,1,1,2,1,2,4,2,1,5,3,4,5,4,2,2,2,2,2,2,2,1,2,2,4,2,2,64, ,2,9,5, ,3
1,5,5,5,5,5,4,5,2,4,1,5,5,2,2,1,3,3,3,3,4,4,3,2,2,1,2,2,2,2,2,4,2,2,2,4,2,4,3,2,2,2,2,2,2,2,2,1,2,4,2,2,68, ,1,9,17, ,1
1,5,5,3,5,2,5,2,1,4,3,3,1,1,2,2,3,1,4,4,5,4,5,1,1,2,1,1,2,2,2,5,4,4,5,5,4,5,5,2,2,2,2,2,2,2,1,2,2,4,2,2,62, ,2,1,5, ,1
1,4,4,4,5,5,4,4,4,5,5,3,3,2,1,1,4,4,1,1,4,4,4,1,2,2,2,2,2,2,2,4,4,2,5,5,5,5,5,2,2,2,2,2,2,2,2,1,2,4,1,2,78, ,1,4,2, ,3
1,2,2,2,5,5,5,3,1,2,1,4,3,3,2,2,4,3,4,4,3,3,4,2,1,2,1,2,2,2,2,3,2,1,1,4,3,4,5,2,2,2,2,2,2,2,2,1,2,7,2,2,11, ,1,3,16, ,3
1,5,4,3,3,2,5,4,3,4,4,5,4,3, ,4,5,4,2,2,5,5,5,2,2,2,1,2,2,2,2,2,5,4,2,5,5,5,5,2,2,2,2,2,2,2,1,2,2,7,1,2,11, ,1,8,4, ,1
1,5,2,2,2,1,4,2,2,3,2,1,1,1,1,1,1,1,4,5,4,2,5,2,1,2,1,2,2,1,1,5,1,1,5,2,5,5,5,2,2,2,2,1,1,1,1,2,2,2,2,1,2,48,1,3,8, ,2
1,4,5,4,4,3,4,3,3,4,4,5,5,5,5,5,4,4,5,5,4,3,3,2,2,2,1,2,2,2,2,5,4,4,4,3,4,5,5,2,2,2,2,2,2,2,2,1,2,3,1,2,80, ,3,9,2, ,1
1,4,4,4,4,4,5,3,4,5,5,5,5,3,3,3,4,4,4,3,3,4,4,1,2,2,2,2,2,2,2,4,4,3,4,3,5,5,5,2,2,2,2,2,2,2,2,1,2,3,1,2,80, ,1,4,16, ,2
1,4,4,5,4,4,2, , ,4,2,1,1,2,2,2,4,4,5,4,5,5,5,2,2,2,2,2,2,1,2,5,4,4,5,1,5,5,5,2,2,2,2,2,2,2,2,1,2,4,3,2,86, ,5,9,5, ,2
1,4,3,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,4,3,4,4,4,1,1,1,1,1,2,2,2,4,3,3,3,3,3,4,4,2,2,2,2,2,2,2,2,1,2,4,2,2,156, ,1,9,19, ,1
1,4,4,4,4,3,4,3,4,4,2,4,4,2,3,3,4,4,3,3,4,5,3,2,2,2,2,2,2,2,2,3,4,3,3,3,4,5,4,2,2,2,2,2,2,2,2,2,2,4,2,2,68, ,1,9,17, ,2
1,4,5,4,4,4,2,2,3,5,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,1,5,4,5,5,4,2,2,2,2,2,2,2,2,2,2,6,2,2,26, ,1,4,5, ,1
1,4,4,4,4,2,4,2,4,4,4,3,2,2,4,2,2,2,3,3,4,5,4,1,1,2,1,1,2,2,2,4,5,5,3,2,5,5,5,2,2,2,2,2,2,1,2,2,2,2,1,1,2,28,1,4,16, ,3
1,4,4,4,4,4,5,1,4,5,4,2,1,1,1,1,1,1,5,5,5,5,5,1,2,2,1,2,2,2,1,5,5,1,3,2,5,4,5,2,2,2,2,2,2,2,1,2,2,2,1,1,2,35,1,2,2, ,2
1,2,2,2,2,3,3,2,3,4,1,2,2,2,3,3,3,2,2,2,5,5,4,2,2,2,1,2,2,2,1,3,4,3,4,2,4,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,42,1,3,7, ,2
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,1,2,2,2,2,2,2,2,5,5,5,3,5,5,5,5,2,2,2,2,2,2,2,2,1,2,3,2,2,80, ,1,3,14, , 
1,4,4,4,4,4,4,3,3,4,3,2,2,2,2,2,2,2,5,4,4,4,3,2,2,2,2,2,2,1,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,3,1,2, , ,1,3,17, ,2
1,4,2,2,4,3,4,2,3,1,1,2,2,1,2,1,3,2,3,2,3,4,3,2,1,2,1,2,2,1,2,2,3,1,4,3,2,5,4,2,2,2,2,2,2,2,2,1,2,6,2,2,26, ,2,9,18, ,2
1,4,4,1,5,3,2,1,1,5,1,3,3,3,3,3,3,3,4,4,5,5,5,2,1,2,1,1,2,2,2,4,2,1,5,3,5,5,5,2,2,2,2,2,2,2,2,1,2,4,3,2,68, ,1,9,5, ,2
1,4,2,2,3,3,5,4,2,5,5,4,4,5,5,4,4,4,4,3,3,5,2,2,2,2,2,2,2,1,2,5,5,4,4,4,5,5,5,2,2,2,2,2,1,2,2,2,2,6,2,2,9, ,2,9,9, ,3
1,4,4,4,3,2,4,2,3,3,2,4,4,3,4,2,5,3,5,5,4,4,3,2,2,2,1,2,2,2,2,5,4,4,5,4,5,5,5,2,2,2,2,2,2,2,1,2,2,4,1,2,70, ,1,9,7, ,2
1,4,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,6,1,2,26, ,1,3,7, ,2
1,2,3,3,3,3,3,2,3,3,2,1,1,1,2,1,1,1,4,4,4,4,3,2,2,2,1,2,2,1,2,4,4,2,3,3,3,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,24,5,9,14, ,1
1,4,4,3,3,2,4,3,4,5,4,3,3,3,4,4,4,4,5,4,4,5,4,2,2,2,1,2,2,2,2,5,5,5,5,3,5,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,64, ,1,9,2, ,3
1,4,3,2,4,2,4,2,3,4,2,1,1,1,1,1,3,2,4,4,4,4,4,2,1,2,1,1,2,2,2,5,4,3,4,2,3,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,2,36,1,8,17, ,1
1,5,3,5,2,1,5,2,4,1,2,1,1,1,1,1,1,1,4,1,5,5,3,2,2,2,2,2,1,2,2,4,2,1,4,5,5,2,3,2,2,2,2,2,2,2,2,1,2,2,1,1,33, ,1,2,16, ,3
1,5,5,4,4,4,4,3,4,3,4,5,5,3,3,3,4,4,4,5,3,3,3,2,2,2,2,2,2,2,1,5,5,4,3,1,5,4,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2,23,2,8,14, ,2
1,5,5,5,4,4,4,2,2,5,4,4,4,2,4,4,4,4,4,2,4,2,4,2,2,2,2,2,2,2,2,4,4,3,3,4,4,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,33, ,2,9,5, ,1
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,1,2,3,1,2,88, ,1,7,2, , 
1,4,4,3,3,3,4,3,3,4,3,4,4,4,4,4,4,4,3,3,5,4,3,2,2,2,2,2,1,2,1,4,2,2,3,4,4,4,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,48,3,9,7, ,1
1,2,4,4,5,3,3,2,2,3,3,3,4,1,2,3,2,2,5,4,5,5,5,2,1,2,2,2,2,2,2,5,5,3,4,2,5,3,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,1,4,6, ,3
1,4,5,3,3,3,5,4,5,2,2,4,4,2,2,2,3,3,4,4,5,5,5,2,2,2,2,2,2,2,1,5,5,2,4,4,5,5,4,2,2,2,2,2,2,2,2,2,2,3,3,2,170, ,1,8,1, ,1
1,2,4,4,2,2,1,3,3,1,1,4,3,2,2,2,3,3,3,2,4,5,5,2,2,2,1,1,2,2,1,3,2,2,3,3,3,5,1,2,2,2,2,2,2,2,2,1,2,4,1,2,168, ,1,8,2, ,1
1,4,4,4,5,5,3,1,2,4,3,1,1,1,2,2,2,2,3,4,5,5,5,1,2,1,2,2,2,2,1,4,4,2,5,2,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,20,1,2,16, ,1
1,4,5,5,3,2,5,1,2,5,3,1,1,1,1,1,3,3,2,1,5,3,5,1,1,2,1,1,2,2,2,4,5,3,5,3,5,5,3,2,2,2,2,2,2,2,2,1,2,6,2,2,9, ,1,9,17, ,3
1,4,4,4,4,4,4,3,3,4,2,2,2,2,2,2,2,2,2,2,4,4,4,2,1,1,1,1,2,2,2,4,4,2,2,2,4,4,3,2,2,2,2,2,2,2,2,1,2,4,2,2,84, ,1,2,15, ,1
1,4,4,4,4,2,5,3,4,4,2,4,4,3,2,2,3,3,2,2,4,4,4,2,2,2,2,1,1,2,1,5,4,2,5,1,5,4,4,2,2,2,2,2,2,2,2,1,2,2,1,1,2,39,1,2,13, , 
1,4,4,4,5,4,4,4,4,4,3,5,5,4,4,4,5,5,4,3,4,3,4,2,1,2,1,2,2,2,2,4,5,3,5,3,5,5,3,2,2,2,2,2,2,2,1,2,2,2,1,1,2,4,1,4,9, ,3
1,4,4,5,5,4,5,4,4,4,1,2,2,4,3,3,4,2,5,5,5,5,5,2,2,2,2,2,2,2,1,5,5,1,5,5,5,5,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,36,1,9,16, ,1
1,2,4,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,4,3,4,5,5,1,1,2,2,1,2,2,2,5,5,1,4,3,4,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,33, ,1,3,7, ,2
1,4,4,3,3,3,5,3,5,5,3,5, ,4,1,1,1,3,3,2,4,4,3,2,2,2,2,2,2,1,2,4,3,3,4,4,3,5,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,35,1,3,6, ,3
1,4,3,2,2,2,4,2,2,4,3,2,2,2,2,2,2,2,5,5,5,5,5,2,2,2,1,2,2,2,1,5,5,3,4,4,5,5,5,2,2,2,2,2,1,1,2,2,1,4,3,2,181, ,2,9,8, ,1
1,5,4,4,4,4,4,2,4,4,3,1,1,2,4,4,2,2,2,2,5,4,5,2,2,1,1,2,2,2,2,4,3,2,4,3,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,42,4,9,5, ,1
1,4,4,4,4,4,4, ,4,4,3,2,2,3,3,3,2,2,3,3,4,3,3,2,2,2,2,2,2,2,2,4,4,4,3,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,35,1,4,9, ,3
1,2,1,1,3,2,2,2,3,5,3,1, ,1,4,2,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,4,5,4,3,2,5,3,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,16,1,9,14, ,2
1,4,4,4,2,1,1,1,1,4,1,4,2,2,2,1,4,2,5,5,2,2,5,1,2,2,1,2,2,2,1,5,5,2,5,3,5,5,4,2,2,2,2,2,2,2,2,2,2,4,2,2,12, ,1,9,17, ,2
1,5,5,4,5,3,5,3,3,3,1,2,2,3,1,1,3,3,3,3,4,3,4,2,1,2,2,2,2,1,1,4,3,3,4,3,3,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,42,1,3,17, ,3
1,4,2,1,5,1,3,3,3,4,2,1,1,1,4,1,3,2,4,4,4,4,5,1,1,2,1,2,2,2,2,4,4,2,5,1,4,5,5,2,2,2,2,2,2,2,1,2,1,2,2,1,2,6,2,9,9, , 
1,4,4,4,4,4,3,3,3,3,2,2,2,3,4,4,4,4,3,3,5,5,4,2,2,1,2,2,2,2,2,4,4,4,3,4,4,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,52,1,3,16, ,2
1,4,4,4, ,5,5,4,5,5,4,4,4,3,3,3,4,4,5,5,5,5,5,2,2,2,1,1,2,2,2,5,5,4,5,5,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,112, ,1,4,5, ,3
1,2,2,2,4,1,4,2,2,4,2,3,1,2,1,1,1,1,5,5,5,5,3,1,2,2,2,2,2,2,2,5,5,3,5,2,4,5,5,2,2,2,2,2,2,2,1,2,1,2,1,1,2,48,1,3,17, ,3
1,4,4,4,4,2,4,2,4,4,2,1,1,2,2,2,3,2,4,4,4,4,4,2,2,2,1,2,2,2,2,5,4,4,4,3,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,45,1,3,2, ,2
1,5,5,5,5,5,5,5,5,3,1,5,5,5,5,5,5,5,3,3,5,5,5,2,2,2,2,2,1,2,1,5,3,3,5,5,3,5,3,2,2,2,2,2,2,2,1,2,2,4,2,2,181, ,3,10,9, ,3
1,4,4,4,5,5,4,3,3,2,1,3,3,2,2,2,2,2,4,4,4,4,4,2,2,1,1,2,1,2,2,5,4,1,4,2,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,6,1,4,16, ,3
1,5,5,5,5,5,5,3,3,5,4,1,1,1,5,5,1,1,1,1,1,4,5,2,2,2,2,2,2,2,2,5,5,5,2,5,5,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,112, ,1,4,14, ,2
1,4,4,4,4,4,4,3,3,3,1,1,1,1,1,1,2,2,2,2,2,2,4,2,2,2,1,2,1,2,1,3,3,1,1,3,1,3,3,2,2,2,2,2,2,2,2,1,2, ,2, , , ,3, ,3, , 
1,4,4,4,5,4,4,2,4,3,1,4,5,4,4,4,4,4,4,4,4,4,4,1,2,2,1,2,2,1,2,4,5,4,2,2,4,4,5,2,2,2,2,2,2,2,2,1,2,7,1,2,11, ,1,3,16, ,2
1,2,2,1,2,1,4,1,1,2,1,3,2,1,3,3,3,2,4,3,4,4,5,2,2,2,2,1,2,2,2,3,4,4,5,2,4,3,4,2,2,2,2,2,2,2,2,1,2,7,2,2,11, ,1,3,5, ,3
1,3,3,3,5,2,5,3,3,4,3,1,1,1,1,1,1,1,4,4,4,4,5,2,2,2,2,2,2,2,1,4,3,2,5,4,4,5,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,56,1,4,17, ,3
1,4,4,2,2,2,4,3,4,5,2,2,2,1,1,1,1,1,5,4,3,4,4,1,2,2,1,2,2,2,1,5,5,2,5,2,5,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,47, ,2,10,2, ,1
1,4,3,3, ,3,4,3,3,4,1,3,3,3,3,3,3,3,4,3,5,5,5,2,2,2,2,2,2,2,2,4,4,3,4,3,4,4,4,2,2,2,2,2,2,2,2,1,2,4,1,2,68, ,1,4,17, ,3
1,4,4,4,5,5,4,3,5,3,4,1,2,1,1,1,2,2,5,4,3,3,3,1,2,2,1,2,2,2,2,4,4,4,4,4,4,5,5,2,2,2,2,2,2,2,2,2,2,5,1,2,55, ,1,4,7, ,2
1,4,4,5,3,3,4,3,3,4,4,1,1,2,1,1,4,4,1,1,3,3,3,2,2,2,2,2,2,2,2,3,4,1,5,3,3,5,4,2,2,2,2,2,2,2,2,1,2,4,2,2,161, ,1,9,2, ,2
1,5, ,4,5,5,4,4,4,4,4,4,5,4,4,4,5,5,2,2,4,2,4,2,1,2,2,2,2,2,2,4,4,1,4,4,3,5,3,2,2,2,2,2,2,2,1,2,2,4, ,2,181, ,4,10,5, ,3
1,4, ,4,5,5,4,4,4,4,4,5,4,3,5,4,5,4,4,3,5,2,5,2,2,2,2,2,2,2,1,4,5,2,4,1,4,5,4,2,2,2,2,2,2,2,2,1,2,4,3,2,68, ,1,8,14, ,1
1,4,4,2,5,2,4,2,3,4,1,2,1,2,1,1,1,1,4,1,4,5,4,2,1,2,1,2,1,1,2,4,4,2,4,3,4,5,4,2,2,2,2,2,2,2,2,1,2,4,2,2,59, ,1,4,5, ,1
1,4,4,4,4,2,4,3,4,4,4,2,1,2,3,3,3,2,3,2,4,4,5,2,2,2,2,2,2,2,2,3,2,2,3,4,3,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,22,1,9,16, ,2
1,2,3,3,4,3,2,2,4,4,3,4,4,3,3,3,3,3,3,4,4,3,3,2,1,2,2,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,3,2,2,176, ,1,2,8, ,1
1,4,5, ,5,4,4,3,4,3,1,4,1,1,3,1,4,1,3,1,5,5,5,2,2,2,2,2,2,2,2,4,1,1,5,3,4,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,18,1,4,16, ,2
1,2,3,4,3,2,2,2,4,4,4,1,1,1,1,1,1,1,5,4,4,5,4,1,2,1,2,1,1,2,1,5,4,2,5,5,4,5,3,2,2,2,2,2,2,2,2,1,2,2,3,1,2,1,1,2,6, ,1
1,4,4,4,4,2,4,3,4,4,2,1,1,1,2,1,1,1,2,1,4,4,5,2,2,1,1,2,1,2,2,4,4,2,4,5,5,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,33, ,1,4,16, ,3
1,5,5,5,5,2,5,3,3,3,1,4,1,3,3,1,3,1,4,3,3,3,4,1,1,2,1,1,2,2,1,5,5,2,5,5,4,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,33, ,1,4,6, ,2
1,4,4,3,4,2,4,3,3,4,2,2,2,2,3,2,2,2,3,4,5,4,4,1,2,2,1,1,2,1,1,4,4,4,3,2,4,4,5,2,2,2,2,2,2,2,2,1,2,4,2,2,181, ,3,10,16, ,1
1,4,5,4,5,5,2,2,2,5,4,5,5,1,4,2,4,5,4,4,3,4,5,2,2,2,2,2,2,2,2,5,5,4,2,3,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,15,2,2,9, ,3
1,5,5,5,5,4,4,3,3,4,4,4,3,4,4,3,4,3,4,3,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,4,1,2,161, ,1,3,16, ,2
1,5,5,5,5,4,5,2,2,4,4,1,1,1,1,1,1,1,4,2,4,4,5,2,2,2,1,1,2,1,2,5,5,2,5,3,4,5,5,2,2,2,2,2,1,2,1,2,2,6,2,2,39, ,1,3,5, ,1
1,5,3,2,3,1,5,1,1,2,1,1,1,1,1,1,1,1,4,4,4,5,4,1,1,2,1,1,2,2,2,4,4,4,3,2,4,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,24,1,4,9, ,3
1,2,2,2,2,2,2,4,4,5,5,4,4,4,4,4,4,4,3,3,5,5,5,2,2,2,2,2,2,2,2,4,4,3,5,2,4,5,3,2,2,2,2,2,2,2,1,2,2,4,2,2,62, ,4,9,8, ,2
1,4,4,2,4,2,4,3,4,3,3,5,5,2,4,5,4,4,5,4,4,5,4,2,2,2,2,2,1,2,1,5,4,1,4,4,3,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,35,3,10,7, ,1
1,3,3,3,4,3,3,3,3,2,2,1,1,2,3,2,4,3,3,3,5,5,4,2,1,1,2,1,2,2,2,3,4,3,3,2,4,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,21,1,2,11, ,2
1,4,2,4,4,2,4,4,4,4,3,5,2,1,1,1,4,1,5,4,4,5,5,2,2,2,1,2,2,1,2,5,5,1,5,1,4,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,2,23,1,10,8, ,3
1,4,4,4,3,3,4,2,2,3,3,3,4,2,1,1,3,3,5,5,4,4,3,1,1,2,1,2,2,2,1,5,5,3,5,4,4,4,5,2,2,2,2,2,2,1,2,2,2,4,1,2,181, ,1,7,7, ,2
1,5,4,5,5,5,4,4,4,4,2,2,2,2,3,3,2,3,5,3,3,3,3,2,1,1,2,2,2,2,2,2,2,2,4,4,4,5,5,2,2,2,2,2,2,2,2,2,2,3,1,2,38, ,1,6,8, ,1
1,4,4,4,3,3,4,3,4,4,2,1,1,4,2,2,2,3,4,3,2,4,5,2,2,1,2,1,2,2,1,5,4,3,4,2,5,3,4,2,2,2,2,2,2,2,2,1,2,4,2,2,142, , ,5,6, ,2
1,5,4,4,2,5,4,5,5,4,5,5,5,2,4,2,4,4,2,4,4,2,4,2,2,2,2,2,2,1,2,4,2,2,4,4,2,5,4,2,2,2,2,2,1,2,2,2,2,3,1,2,38, ,1,4,17, ,1
1,4,4,4,5,3,4,2,2,4,2,3,4,2,2,3,3,4,4,3,4,4,3,2,2,2,1,2,2,1,1,4,4,3,5,3,4,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,50, ,2,9,9, ,2
1,2,1,1,4,1,2,1,2,4,1,3,3, ,1,1,1,1,5,4,4,4,4,1,2,2,1,2,2,2,2,5,5,5,5,4,4,5,5,2,2,2,2,2,2,2,2,2,2,3,3,2,80, ,1,3,8, , 
1,4,4,5,4,4,5,4,4,4,2,4,4,4,4,4,4,4,5,5,4,5,4,2,2,2,1,2,2,2,2,5,4,4,4,4,4,4,4,2,2,2,2,1,2,1,2,2,2,3,1,2,38, ,2,4,17, ,3
1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2, , , , , , , , ,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , 
1,4,5,5,4,2,4,3,2,2,1,1,1,1,1,1,1,1,2,4,5,5,5,2,2,1,1,2,2,2,1,2,4,2,4,3,5,5,4,2,2,2,2,2,2,2,2,1,2,4,2,2,62, ,1,5,7, ,1
1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,2,4,4,4,4,4,4,4,1,2,2,1,2,2,2,2,4,4,2,4,3,4,4,3,2,2,2,2,2,2,2,1,2,2,2, ,1,2,39,1,9,8, ,3
1,4,4,4,5,5,3,2,5,2,2,1,1,1,4,1,4,4,5,2,5,5,5,2,2,2,2,2,2,2,2,5,2,1,5,3,4,5,2,2,2,2,2,2,2,2,2,2,2,6,1,2,26, ,1,3,17, ,3
