Survey,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_9,Q14_10,Q15_1,Q15_3,Q17_1,Q17_2,Q18_1,Q19.1_1,Q19.1_2,Q19.2_1,Q19.2_2,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q13b_1,Q13b_2,Q13b_3,Q13b_4,Q13b_5,Q13b_6,Q13b_7,Q13b_8,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Continent,Q10,NAvsNonNA,Q5,Q5b,Q1,Q4,Q3_1,Q3_2,AgeCategory,,counter,
1,4,4,4,4,4,4,3,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,2,1,4,2,1,2,4,3,5,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,47,4,8,6,16,1,,510,"1,  2, 1, 1,"
1,4,4,3,4,3,2,2,2,2,2,4,3,1,4,2,3,2,4,4,4,3,4,2,2,2,2,2,2,2,1,5,4,2,4,3,4,2,3,2,2,1,2,2,1,1,1,2,2,2,1,1,2,7,2,9,7,16,2,,511,"1,  2, 1, 2,"
1,4,3,4,4,3,4,3,4,4,2,4,4,2,2,2,2,2,2,4,5,5,5,2,2,1,2,2,2,2,1,2,4,2,4,4,2,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,47,1,5,14,16,1,,512,"1,  2, 1, 1,"
1,4,4,3,3,3,5,3,4,1,1,3,3,3,3,3,3,3,5,4,4,5,5,2,2,2,1,1,2,2,1,5,5,5,5,3,4,4,4,2,2,2,2,2,2,2,2,1,2,2,3,1,2,47,1,5,11,17,2,,513,"1,  2, 1, 2,"
1,4,4,4,2,1,4,3,3,5,2,1,1,1,1,1,1,1,4,5,5,5,4,2,2,2,1,1,1,2,1,5,2,1,5,3,2,5,1,2,2,2,2,2,2,2,2,1,2,2,3,1,2,47,1,2,2,17,1,,514,"1,  2, 1, 1,"
1,5,3,5,5,5,5,4,4,5,1,5,3,2,5,2,5,4,2,2,4,4,4,2,2,2,2,2,1,2,2,3,2,1,3,4,3,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,47,1,4,18,17,3,,515,"1,  2, 1, 3,"
1,4,2,3,4,3,4,2,4,4,1,5,5,3,4,4,3,4,4,3,4,4,4,2,2,2,2,2,2,2,1,5,4,2,4,3,4,5,4,2,2,2,1,2,2,2,2,2,2,2,3,1,2,6,1,9,5,17,1,,516,"1,  2, 1, 1,"
1,5,4,3,5,4,5,4,5,3,3,5,4,3,4,4,4,4,5,4,5,5,NA,2,2,2,2,2,2,2,1,5,4,2,4,5,4,5,4,2,2,2,2,2,2,2,1,2,1,2,2,1,2,6,1,8,5,17,1,,517,"1,  2, 1, 1,"
1,4,4,4,4,4,2,2,5,4,4,5,5,5,4,4,4,4,4,2,4,5,5,1,2,2,2,2,2,2,1,5,5,2,5,2,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,1,9,5,17,1,,518,"1,  2, 1, 1,"
1,4,2,2,2,2,3,3,3,3,3,5,5,4,5,5,5,5,4,4,4,4,5,2,2,2,1,2,2,2,2,5,2,2,5,3,4,5,5,2,2,2,2,2,2,2,2,1,2,2,3,1,2,6,1,8,5,17,1,,519,"1,  2, 1, 1,"
1,5,5,5,5,2,5,3,3,5,5,5,5,1,5,5,5,5,4,2,5,5,5,2,2,2,2,2,2,2,2,4,4,4,5,4,5,5,5,2,1,2,2,2,2,1,2,2,2,2,1,1,2,6,1,8,2,17,1,,520,"1,  2, 1, 1,"
1,4,4,3,4,2,4,4,3,3,1,2,2,3,2,2,4,4,5,4,3,4,4,2,2,2,1,2,2,2,2,5,5,2,5,4,5,5,5,2,2,2,1,2,2,2,2,2,2,2,2,1,2,6,1,5,5,17,1,,521,"1,  2, 1, 1,"
1,4,3,3,2,1,4,2,2,4,2,2,2,1,1,1,2,2,4,2,3,3,3,1,1,2,1,2,2,2,2,4,2,2,4,4,4,4,4,2,2,2,2,2,2,2,1,2,2,2,3,1,2,6,1,8,8,17,1,,522,"1,  2, 1, 1,"
1,5,5,5,5,4,3,3,4,1,1,1,1,1,1,1,1,1,5,5,5,5,3,2,2,2,2,2,2,2,2,4,4,3,4,2,3,5,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,47,2,5,7,17,2,,523,"1,  2, 1, 2,"
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,2,2,2,2,2,2,2,5,3,3,3,2,4,5,4,2,2,2,2,2,2,2,2,1,2,2,3,1,2,47,1,4,12,17,2,,524,"1,  2, 1, 2,"
1,5,4,4,5,5,5,NA,5,4,3,2,2,2,4,4,2,4,3,1,4,4,4,2,2,2,2,2,2,2,2,5,5,2,3,4,4,5,5,2,2,2,2,2,2,2,2,2,1,2,3,1,2,47,1,2,2,17,NA,,525,"1,  2, 1, NA,"
1,2,2,2,2,2,2,2,2,4,2,4,4,2,2,2,4,3,3,3,4,4,4,1,2,2,2,2,2,2,2,4,4,2,4,2,4,4,4,2,2,2,2,2,2,2,2,1,2,2,1,1,2,47,1,1,6,17,3,,526,"1,  2, 1, 3,"
1,4,2,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,4,4,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,47,1,5,15,17,1,,527,"1,  2, 1, 1,"
1,4,4,4,5,4,5,3,4,4,2,2,2,1,3,3,3,3,4,4,5,5,5,2,2,1,2,2,1,2,1,4,4,1,5,3,4,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,47,1,5,13,17,1,,528,"1,  2, 1, 1,"
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,,529,"1,  NA, NA, NA,"
1,5,4,4,4,2,3,2,5,5,4,5,4,1,5,2,5,4,5,5,4,5,5,2,2,2,2,2,2,2,2,5,5,5,1,5,5,5,5,1,1,2,2,2,1,2,1,2,1,2,1,1,2,24,1,9,11,17,3,,530,"1,  2, 1, 3,"
1,4,4,3,3,2,4,3,3,4,2,3,2,2,2,1,3,2,4,4,4,4,4,1,1,2,1,1,2,1,2,4,5,4,3,2,4,4,4,2,2,2,2,2,2,2,1,2,1,2,2,1,2,47,1,3,7,17,2,,531,"1,  2, 1, 2,"
1,3,3,2,3,3,2,2,2,2,2,1,1,1,1,1,1,1,4,4,4,4,4,1,2,2,1,2,2,2,2,3,3,3,3,1,3,3,4,2,1,2,2,2,2,2,2,1,2,2,2,1,2,49,1,3,2,17,3,,532,"1,  2, 1, 3,"
1,4,5,2,3,5,NA,3,4,3,3,1,1,1,1,1,2,1,3,4,5,5,5,1,2,2,1,2,1,2,1,4,3,1,4,2,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,47,1,4,6,17,3,,533,"1,  2, 1, 3,"
1,5,5,4,5,3,4,1,5,4,1,1,1,2,1,1,4,3,3,2,5,5,5,1,2,2,1,1,2,1,2,4,4,1,4,3,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,1,4,13,17,3,,534,"1,  2, 1, 3,"
1,3,3,3,3,3,4,3,4,4,3,4,3,2,4,2,4,3,3,4,4,4,4,1,1,1,1,2,2,2,2,3,4,2,3,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,1,1,2,30,1,2,13,17,NA,,535,"1,  2, 1, NA,"
1,4,4,5,4,2,4,3,4,3,1,2,2,4,4,2,4,2,2,2,4,4,4,2,2,1,2,2,1,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,3,1,2,30,1,4,3,17,3,,536,"1,  2, 1, 3,"
1,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,4,2,2,1,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,NA,2,NA,NA,NA,1,2,13,17,NA,,537,"1,  NA, NA, NA,"
1,5,5,5,4,4,5,3,3,4,2,2,4,2,1,1,4,4,4,3,4,4,4,2,1,2,2,2,2,2,2,3,4,4,3,3,3,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,1,3,2,17,3,,538,"1,  2, 1, 3,"
1,4,4,4,3,4,4,4,4,5,5,4,4,4,4,4,4,4,5,4,4,4,3,2,2,2,2,2,1,2,2,3,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,1,2,4,3,2,181,NA,1,3,2,17,1,,539,"1,  4, 2, 1,"
1,5,4,4,4,4,4,NA,4,5,4,1,1,1,3,3,3,3,4,3,4,4,4,2,2,2,2,2,2,2,2,4,5,5,3,4,5,3,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,30,1,9,17,17,3,,540,"1,  2, 1, 3,"
1,4,4,4,4,4,4,3,4,4,3,2,2,4,3,2,2,2,4,4,4,3,3,2,2,2,2,2,2,1,2,4,4,3,4,2,2,5,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,30,1,3,13,17,3,,541,"1,  2, 1, 3,"
1,4,3,2,2,2,2,2,1,3,3,5,4,4,2,2,5,4,4,3,4,3,4,1,1,2,2,2,2,1,1,4,2,1,3,2,4,5,4,2,2,2,2,2,2,2,2,1,2,2,1,1,2,30,1,9,13,17,2,,542,"1,  2, 1, 2,"
1,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,4,5,5,2,2,5,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,2,30,1,4,2,17,3,,543,"1,  2, 1, 3,"
1,5,5,5,5,5,5,NA,4,4,4,4,4,3,3,3,4,4,2,2,4,4,4,2,2,2,2,2,2,2,2,3,1,1,1,3,2,5,3,2,2,2,2,2,2,2,2,1,2,2,3,1,2,30,1,4,2,17,NA,,544,"1,  2, 1, NA,"
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,2,34,1,1,17,17,3,,545,"1,  2, 1, 3,"
1,4,4,4,4,2,4,3,2,3,3,1,1,1,1,1,1,1,3,1,5,5,5,1,1,1,1,1,2,2,2,2,4,2,5,5,5,5,5,2,2,2,2,2,2,2,2,2,1,2,1,1,2,34,1,9,9,17,1,,546,"1,  2, 1, 1,"
1,4,5,4,4,2,4,2,4,5,4,1,1,1,1,1,1,1,4,4,5,2,2,2,1,2,2,1,2,2,2,4,5,5,2,3,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,34,1,4,9,17,3,,547,"1,  2, 1, 3,"
1,4,4,2,4,2,3,2,2,4,2,4,4,2,4,4,4,3,5,2,5,5,5,1,2,2,1,2,1,2,2,5,5,1,4,2,4,NA,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,34,1,2,2,17,2,,548,"1,  2, 1, 2,"
1,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,NA,3,1,1,4,4,1,2,2,1,2,2,2,2,2,4,5,5,3,4,5,5,3,2,2,2,2,2,2,1,1,2,2,2,1,1,2,34,1,3,7,18,NA,,549,"1,  2, 1, NA,"
1,4,5,5,5,5,5,3,5,3,1,5,5,2,4,4,5,5,5,2,4,4,3,2,2,2,2,2,2,1,2,2,4,2,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,34,1,9,16,18,2,,550,"1,  2, 1, 2,"
1,4,4,4,4,3,4,3,2,4,2,3,1,4,4,4,1,1,3,3,5,3,4,2,1,2,1,1,2,2,2,3,4,3,1,4,4,5,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,34,1,3,9,18,3,,551,"1,  2, 1, 3,"
1,5,5,5,4,5,5,5,5,1,1,5,5,5,5,5,5,5,2,2,5,5,4,2,2,2,2,2,1,2,1,2,1,1,1,4,2,5,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,34,1,9,13,18,2,,552,"1,  2, 1, 2,"
1,5,5,5,5,5,5,3,5,5,3,2,2,3,2,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,4,4,2,2,4,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,34,1,10,14,18,3,,553,"1,  2, 1, 3,"
1,4,4,4,4,3,4,2,4,4,2,5,5,2,1,1,3,4,4,4,4,4,4,1,1,1,2,1,2,1,1,5,5,4,5,2,4,4,4,2,2,2,2,2,2,2,2,1,2,2,1,1,2,34,2,9,13,18,3,,554,"1,  2, 1, 3,"
1,5,4,4,4,3,5,3,3,1,1,1,1,1,1,1,1,1,4,4,4,2,5,2,2,2,2,2,2,2,2,5,2,1,NA,3,5,5,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2,34,1,2,19,18,1,,555,"1,  2, 1, 1,"
1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,1,1,2,2,2,2,2,2,2,2,2,2,2,5,5,4,3,5,4,4,5,2,2,2,2,2,1,2,2,2,2,2,3,1,2,30,1,4,13,18,3,,556,"1,  2, 1, 3,"
1,4,4,4,4,2,4,2,4,5,4,2,2,1,1,1,2,1,4,4,4,4,5,2,2,2,1,2,2,2,2,4,4,2,4,2,4,4,4,2,2,2,1,2,2,1,2,2,2,2,3,1,2,34,1,1,16,18,3,,557,"1,  2, 1, 3,"
1,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,3,4,3,3,3,2,2,2,2,2,2,2,1,5,5,4,5,4,4,5,3,2,2,2,2,2,2,2,1,2,2,2,1,1,2,24,1,5,5,18,1,,558,"1,  2, 1, 1,"
1,5,5,4,4,2,5,3,3,4,2,2,2,1,1,1,2,3,4,5,3,4,4,1,1,2,1,2,1,2,1,5,5,2,4,2,5,5,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,36,1,5,5,18,1,,559,"1,  2, 1, 1,"
1,3,3,3,2,2,2,2,4,5,4,2,3,2,2,3,2,3,4,4,5,5,2,2,2,2,1,2,2,2,2,5,5,3,3,4,4,5,4,2,2,2,2,2,2,2,2,2,1,2,3,1,2,25,2,2,5,18,1,,560,"1,  2, 1, 1,"
1,4,5,4,4,2,2,4,NA,5,4,4,4,1,2,2,4,4,4,2,2,2,2,1,2,2,1,1,2,2,2,4,5,5,2,1,5,5,4,2,2,2,1,2,2,2,1,2,2,2,1,1,2,26,1,3,2,18,2,,561,"1,  2, 1, 2,"
1,4,4,4,NA,2,4,2,4,3,2,2,1,1,1,1,2,1,4,4,2,4,3,2,1,2,1,2,2,1,2,4,4,2,5,4,4,4,4,2,2,2,2,2,2,2,1,2,2,4,2,2,84,NA,1,7,5,18,2,,562,"1,  4, 2, 2,"
1,5,5,5,5,5,5,3,4,4,3,5,4,3,2,1,5,4,4,3,4,3,4,1,2,2,2,1,2,1,1,4,4,3,4,4,4,NA,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,1,3,5,18,NA,,563,"1,  2, 1, NA,"
1,4,4,4,3,3,3,4,4,4,4,4,4,2,2,1,3,2,5,5,5,5,5,1,2,2,2,2,2,2,2,4,3,2,3,2,3,4,3,2,2,2,1,1,2,2,2,2,2,2,2,1,2,8,1,5,2,18,1,,564,"1,  2, 1, 1,"
1,4,4,3,4,4,4,2,4,4,2,4,4,2,4,4,3,3,4,3,4,4,3,2,1,2,1,2,2,2,2,5,5,3,4,3,3,5,5,2,2,2,2,2,2,2,2,1,2,5,1,2,182,52,1,5,5,18,1,,565,"1,  5, 2, 1,"
1,5,2,3,4,4,4,3,3,4,2,4,5,2,3,5,4,3,4,4,4,4,4,2,2,2,1,2,2,2,2,5,5,NA,2,4,5,3,5,2,2,2,2,2,2,2,2,2,1,2,3,1,2,4,1,5,5,18,1,,566,"1,  2, 1, 1,"
1,4,4,4,4,4,4,4,4,2,3,2,2,2,2,2,2,2,3,2,2,2,4,2,2,2,2,2,1,2,2,4,4,2,5,2,4,5,4,2,2,2,2,2,2,2,1,2,2,2,1,1,2,34,1,10,2,18,NA,,567,"1,  2, 1, NA,"
1,5,3,4,5,4,4,2,2,4,1,2,1,2,1,1,2,1,4,3,4,4,4,1,1,2,2,1,2,2,2,4,5,2,4,3,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,26,1,5,2,18,NA,,568,"1,  2, 1, NA,"
1,5,3,4,4,4,3,4,4,4,4,3,5,4,2,2,2,5,2,2,2,2,4,1,2,2,1,2,2,2,2,5,5,4,4,3,5,5,5,2,2,2,1,2,2,2,2,2,1,2,1,1,2,41,1,10,5,18,3,,569,"1,  2, 1, 3,"
1,4,5,4,5,4,4,2,2,4,3,5,5,3,3,2,4,5,3,4,5,3,5,1,2,2,1,2,2,2,2,4,5,2,4,2,4,5,5,2,2,2,1,2,2,2,2,2,2,2,2,1,2,32,1,4,8,18,3,,570,"1,  2, 1, 3,"
1,5,5,4,5,4,5,4,4,5,4,5,4,4,5,4,5,4,4,4,5,5,NA,2,2,2,1,2,2,2,1,5,5,4,5,4,5,5,5,2,2,2,2,2,2,2,1,2,2,2,2,1,2,19,1,3,2,18,NA,,571,"1,  2, 1, NA,"
1,4,3,2,4,4,3,3,3,5,5,4,4,5,4,2,4,4,4,3,4,4,4,1,2,2,1,2,2,2,2,5,5,2,4,2,5,5,4,2,2,2,1,2,2,1,2,2,2,2,1,1,2,56,1,3,5,18,NA,,572,"1,  2, 1, NA,"
1,5,4,4,5,4,4,2,2,5,3,4,4,1,3,4,4,4,5,4,2,1,4,2,2,2,1,2,2,2,2,5,2,2,4,3,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,6,2,9,8,18,2,,573,"1,  2, 1, 2,"
1,5,4,2,5,2,4,2,2,5,4,4,5,5,4,4,4,4,5,3,5,5,5,1,2,2,1,2,2,2,2,4,4,2,5,1,4,5,5,2,2,2,1,2,2,2,1,2,2,2,3,1,2,41,1,4,5,18,3,,574,"1,  2, 1, 3,"
1,4,4,3,5,3,5,3,3,3,2,4,3,2,4,1,5,2,4,3,4,4,4,1,2,2,1,1,2,2,2,4,4,3,2,3,4,4,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,57,1,3,5,18,2,,575,"1,  2, 1, 2,"
1,3,3,3,3,3,4,3,3,4,3,2,2,2,2,2,4,3,4,3,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,3,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,7,1,8,1,18,1,,576,"1,  2, 1, 1,"
1,4,4,1,2,2,2,1,1,5,3,4,2,1,1,1,4,2,5,3,5,5,5,1,2,2,1,1,2,2,2,4,5,4,5,1,4,5,5,2,2,2,2,2,2,2,2,2,1,2,3,1,2,6,1,5,5,18,1,,577,"1,  2, 1, 1,"
1,4,4,4,4,4,4,2,2,4,4,4,5,2,4,4,4,5,4,4,5,5,5,2,2,2,1,2,1,2,2,4,5,4,4,2,5,4,4,2,2,2,1,2,2,2,2,2,2,2,3,1,2,36,1,5,5,18,1,,578,"1,  2, 1, 1,"
1,2,3,3,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4,4,4,4,4,1,1,2,1,1,2,2,2,4,2,1,5,3,4,5,3,2,2,2,2,2,2,1,1,2,2,2,2,1,2,34,1,5,5,18,NA,,579,"1,  2, 1, NA,"
1,4,5,5,5,5,4,3,3,5,4,5,5,5,4,4,5,5,5,5,4,2,2,1,2,2,2,2,2,2,2,4,5,4,5,2,5,5,5,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,5,18,2,,580,"1,  2, 1, 2,"
1,4,4,4,4,3,4,3,3,5,3,4,4,3,4,3,4,4,4,4,3,3,3,2,2,2,2,1,2,2,2,5,5,4,5,5,5,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,15,5,10,5,18,1,,581,"1,  2, 1, 1,"
1,4,2,2,3,1,4,2,2,4,2,2,2,1,4,4,1,1,5,5,5,5,5,2,2,2,1,2,2,2,2,4,4,1,2,2,4,5,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,52,2,9,5,18,1,,582,"1,  2, 1, 1,"
1,4,5,3,5,3,5,2,2,5,5,5,4,2,4,4,4,4,3,3,3,2,4,2,2,2,1,2,2,2,2,5,3,1,4,3,5,5,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,11,2,9,5,18,1,,583,"1,  2, 1, 1,"
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,5,2,2,2,2,2,2,2,2,4,5,4,5,4,5,5,4,2,2,2,2,2,2,2,2,1,2,2,1,1,2,36,1,3,17,18,2,,584,"1,  2, 1, 2,"
1,4,4,4,NA,2,5,2,2,4,2,5,5,4,2,4,2,4,4,4,5,5,5,1,2,2,2,2,2,2,1,4,3,1,5,4,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,4,1,8,8,19,1,,585,"1,  2, 1, 1,"
1,4,4,4,4,3,4,3,3,4,4,4,5,3,4,4,4,4,2,2,4,4,2,2,2,2,1,2,2,2,2,4,5,4,4,4,5,5,4,2,2,2,2,2,2,2,1,2,2,2,1,1,2,7,1,4,5,19,3,,586,"1,  2, 1, 3,"
1,4,3,2,4,3,3,2,2,4,2,4,4,2,3,2,3,3,3,2,4,4,4,2,2,1,1,2,2,2,2,3,4,2,4,4,4,4,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,6,1,5,5,19,1,,587,"1,  2, 1, 1,"
1,5,4,5,5,5,4,4,4,4,4,5,5,4,5,5,5,5,5,3,5,5,5,2,2,2,2,2,2,2,2,5,5,4,5,4,5,5,5,2,2,2,1,2,2,2,2,2,2,2,2,1,2,22,5,9,2,19,3,,588,"1,  2, 1, 3,"
1,4,4,4,5,5,4,3,4,4,2,1,1,2,2,2,4,4,1,1,5,5,3,1,2,2,1,1,2,2,2,2,4,1,4,3,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,57,1,4,5,19,2,,589,"1,  2, 1, 2,"
1,4,4,4,3,2,2,4,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,1,2,1,1,2,2,2,2,5,5,3,5,1,5,5,4,2,2,2,1,2,2,2,2,2,2,2,1,1,2,48,1,4,5,19,2,,590,"1,  2, 1, 2,"
1,4,4,4,4,4,4,3,3,3,2,4,5,2,3,3,4,5,4,4,4,NA,5,2,2,2,2,2,2,2,2,5,5,5,4,4,5,5,4,2,2,2,2,2,2,2,1,2,2,2,1,1,2,7,1,5,5,19,1,,591,"1,  2, 1, 1,"
1,4,4,4,3,2,4,2,2,4,2,2,2,2,2,2,2,2,4,4,4,4,3,1,1,2,1,1,2,2,2,4,4,4,3,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,16,1,3,2,19,2,,592,"1,  2, 1, 2,"
1,4,4,2,2,2,4,2,2,4,3,1,1,1,1,1,1,1,2,2,5,4,5,2,2,2,2,2,2,2,2,4,4,1,4,2,2,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,52,1,4,17,1,3,,593,"1,  2, 1, 3,"
1,4,4,2,5,2,3,4,4,5,4,4,2,3,4,2,5,2,2,4,5,5,5,1,2,1,1,2,2,2,2,4,5,4,3,4,4,5,4,2,2,2,2,2,2,2,1,2,2,2,1,1,2,42,1,4,8,1,3,,594,"1,  2, 1, 3,"
1,4,3,4,4,3,4,3,2,3,3,3,3,2,3,3,3,3,2,1,4,5,5,2,2,2,2,2,2,2,2,2,1,1,3,3,2,3,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,34,1,1,16,1,3,,595,"1,  2, 1, 3,"
1,5,3,NA,4,2,3,3,4,3,2,1,1,1,2,2,4,2,3,2,2,2,4,2,2,1,2,1,2,2,2,5,5,2,4,4,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,7,1,5,17,1,1,,596,"1,  2, 1, 1,"
1,5,4,5,4,5,3,4,4,5,4,4,5,4,4,5,4,5,3,2,4,2,3,2,2,2,1,2,2,2,2,4,3,2,4,NA,4,5,4,2,2,2,1,2,2,2,1,2,2,2,3,1,2,NA,1,10,11,1,NA,,597,"1,  2, 1, NA,"
1,4,4,2,4,2,2,2,2,3,2,3,3,2,2,2,2,2,4,3,5,4,4,1,1,1,1,2,2,1,2,3,3,2,3,2,4,5,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,41,1,5,5,1,1,,598,"1,  2, 1, 1,"
1,3,3,3,5,3,5,3,4,4,3,3,3,NA,4,4,4,4,4,2,4,4,4,2,2,2,2,2,2,2,2,5,5,1,4,4,4,5,5,2,2,2,2,2,2,2,2,2,2,2,1,1,2,12,1,2,17,1,1,,599,"1,  2, 1, 1,"
1,4,4,2,2,NA,4,3,3,5,3,1,1,1,1,1,1,1,4,3,3,3,3,2,2,2,2,2,2,2,2,5,4,4,3,3,5,5,5,2,2,2,1,2,2,2,2,2,2,2,1,1,2,42,1,4,1,1,3,,600,"1,  2, 1, 3,"
1,4,4,4,4,2,3,2,3,3,2,1,1,1,2,2,2,2,3,3,5,4,4,2,1,2,1,1,2,2,2,4,3,2,4,2,4,4,4,2,2,2,2,2,2,2,2,1,2,2,3,1,2,7,1,8,8,1,1,,601,"1,  2, 1, 1,"
1,5,4,2,4,3,3,3,4,4,2,5,5,2,1,1,2,2,5,4,2,2,3,1,2,2,1,2,2,2,2,5,4,4,3,3,4,5,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,4,2,2,3,,602,"1,  2, 1, 3,"
1,4,3,3,4,2,4,2,2,2,1,5,2,1,1,1,3,1,3,3,4,4,4,1,2,2,1,2,2,2,2,3,2,2,3,3,3,5,3,2,2,2,2,2,2,2,1,2,2,2,3,1,2,NA,1,1,5,2,NA,,603,"1,  2, 1, NA,"
1,5,3,4,4,4,2,3,3,5,5,4,5,3,5,5,3,5,2,1,5,3,5,2,2,2,2,2,2,2,2,5,4,4,4,4,5,5,5,2,2,2,2,2,2,2,1,2,1,2,1,1,2,7,1,9,5,2,3,,604,"1,  2, 1, 3,"
1,4,4,4,4,4,4,3,3,3,3,2,2,2,2,NA,2,NA,2,2,2,2,2,1,1,2,2,1,2,1,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,26,1,5,5,2,1,,605,"1,  2, 1, 1,"
1,3,3,4,4,5,4,4,4,5,5,3,5,3,3,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,3,4,2,3,3,3,5,3,2,2,2,2,2,2,2,2,2,2,2,3,1,2,4,1,9,17,2,3,,606,"1,  2, 1, 3,"
1,5,5,5,5,5,5,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2,1,2,34,1,3,7,2,2,,607,"1,  2, 1, 2,"
1,4,4,4,4,4,4,2,3,2,2,2,3,1,3,2,3,3,3,3,4,4,4,1,2,2,2,2,2,2,2,3,2,2,3,2,3,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,34,1,4,7,2,NA,,608,"1,  2, 1, NA,"
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,1,1,4,4,4,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,2,6,1,9,10,2,3,,609,"1,  2, 1, 3,"
